Job-id,name-of-company,name-of-job,Job-URL,location,salary,skills
1009379088082,Farm Credit Canada,Procurement Enablement Analyst (Indigenous Procurement),"https://www.glassdoor.ca/job-listing/procurement-enablement-analyst-indigenous-procurement-farm-credit-canada-JV_IC2291416_KO0,53_KE54,72.htm?jl=1009379088082",Regina,$79K - $122K(Glassdoor Est.),"Sourcing, Procurement, English, Research, Analysis skills"
1009378564748,Uline,Supply Chain Analyst,"https://www.glassdoor.ca/job-listing/supply-chain-analyst-uline-JV_IC2283163_KO0,20_KE21,26.htm?jl=1009378564748",Cambridge,$75K - $90K(Employer Est.),"Microsoft Word, Power BI, Microsoft Excel, Microsoft Access, Research"
1009182605736,Ero Copper,Accounting Analyst,"https://www.glassdoor.ca/job-listing/accounting-analyst-ero-copper-JV_IC2278756_KO0,18_KE19,29.htm?jl=1009182605736",Vancouver,$70K - $75K(Employer Est.),"Microsoft Excel, ERP systems, Financial reporting, English, Microsoft Office"
1009353789873,Exertis | JAM,Business Intelligence Lead/Responsable de l'intelligence Ã©conomique,"https://www.glassdoor.ca/job-listing/business-intelligence-lead-responsable-de-l-intelligence-Ã©conomique-exertis-jam-JV_IC2300670_KO0,67_KE68,79.htm?jl=1009353789873",Baie-d'UrfÃ©,$52K - $75K(Glassdoor Est.),"Bilingual, French, Power BI, JD Edwards, Business intelligence"
1009380788751,WA Health,Systems Analyst,"https://www.glassdoor.ca/job-listing/systems-analyst-wa-health-JV_IC2285197_KO0,15_KE16,25.htm?jl=1009380788751",Hamilton,$60K - $80K(Employer Est.),"Microsoft Excel, Data analysis skills, SQL, Project management, Accounting"
1009119840214,Atlantis IT group,Business System Analyst,"https://www.glassdoor.ca/job-listing/business-system-analyst-atlantis-it-group-JV_IC2281069_KO0,23_KE24,41.htm?jl=1009119840214",Toronto,$34.00 - $36.00Â Per hour(Employer Est.),"English, Content development, Organizational skills, Communication skills"
1009382116416,Softline Technology,BUSINESS ANALYST,"https://www.glassdoor.ca/job-listing/business-analyst-softline-technology-JV_IC2281069_KO0,16_KE17,36.htm?jl=1009382116416",Toronto,$60K - $90K(Glassdoor Est.),"Telephony, Data mining, Business intelligence, Avaya, CAD"
1009386027850,CGI,FP&A Business Analyst,"https://www.glassdoor.ca/job-listing/fpa-business-analyst-cgi-JV_IC2281069_KO0,20_KE21,24.htm?jl=1009386027850",Toronto,$69K - $95K(Glassdoor Est.),"Jira, Data modeling, Microsoft Excel, Financial reporting, Confluence"
1009368269902,Spark Power,IT Business Analyst,"https://www.glassdoor.ca/job-listing/it-business-analyst-spark-power-JV_IC2286067_KO0,19_KE20,31.htm?jl=1009368269902",Oakville,$57K - $87K(Glassdoor Est.),"Oracle, SAP, Spark, NetSuite, Visio"
1009282637055,TS Imagine,Financial Data Analyst,"https://www.glassdoor.ca/job-listing/financial-data-analyst-ts-imagine-JV_IC2296722_KO0,22_KE23,33.htm?jl=1009282637055",Montreal,$71K - $83K(Glassdoor Est.),"SQL, JavaScript, Metadata, Python"
1009346929783,SurveyMonkey,Staff Business intelligence Analyst,"https://www.glassdoor.ca/job-listing/staff-business-intelligence-analyst-surveymonkey-JV_KO0,35_KE36,48.htm?jl=1009346929783",Remote,,"Power BI, Cloud architecture, Business intelligence, Tableau, SQL"
1009378860838,T&T Supermarket Inc,Strategic Business Analyst,"https://www.glassdoor.ca/job-listing/strategic-business-analyst-tt-supermarket-inc-JV_IC2280736_KO0,26_KE27,45.htm?jl=1009378860838",Markham,$54K - $63K(Glassdoor Est.),"Microsoft Powerpoint, Microsoft Excel, Analysis skills, Project management, Organizational skills"
1009384514450,"NRI Industrial Sales, LLC.",Marketing Analyst,"https://www.glassdoor.ca/job-listing/marketing-analyst-nri-industrial-sales-llc-JV_IC2280741_KO0,17_KE18,42.htm?jl=1009384514450",Mississauga,$80K(Employer Est.),"Data analysis skills, Analysis skills, Communication skills, Marketing"
1009390275037,OLIVER Agency - North America,Marketing Analyst,"https://www.glassdoor.ca/job-listing/marketing-analyst-oliver-agency-north-america-JV_IC2281069_KO0,17_KE18,45.htm?jl=1009390275037",Toronto,$55K - $74K(Glassdoor Est.),"Mandarin, Power BI, Microsoft Excel, R, Tableau"
1009391314344,Weyburn Credit Union,(Data-driven) Marketing Analyst,"https://www.glassdoor.ca/job-listing/data-driven-marketing-analyst-weyburn-credit-union-JV_IC2292009_KO0,29_KE30,50.htm?jl=1009391314344",Weyburn,$61K - $76K(Employer Est.),"Power BI, CSS, Spark, R, Data analysis skills"
1009372598811,CTi Living,Junior Analyst Position,"https://www.glassdoor.ca/job-listing/junior-analyst-position-cti-living-JV_IC2285483_KO0,23_KE24,34.htm?jl=1009372598811",Etobicoke,$48K(Employer Est.),"Microsoft Powerpoint, Microsoft Word, French, Spanish, Microsoft Excel"
1009373528058,Plusgrade,Risk & Payments Data Analyst/Analyste de DonnÃ©es Risques & Paiements,"https://www.glassdoor.ca/job-listing/risk-payments-data-analyst-analyste-de-donnÃ©es-risques-paiements-plusgrade-JV_IC2281069_KO0,64_KE65,74.htm?jl=1009373528058",Toronto,,"Microsoft Excel, Alteryx, Tableau, SQL, Analysis skills"
1009366557451,ENERCARE,Business Process Analyst,"https://www.glassdoor.ca/job-listing/business-process-analyst-enercare-JV_IC2280736_KO0,24_KE25,33.htm?jl=1009366557451",Markham,$47K - $59K(Glassdoor Est.),"Power BI, Microsoft Excel, Microsoft Access, Customer service, Visio"
1009320331598,Exertis | JAM,Business Intelligence Report Developer/Analyst/DÃ©veloppeur/Analyste de rapports de Business Intelligence,"https://www.glassdoor.ca/job-listing/business-intelligence-report-developer-analyst-dÃ©veloppeur-analyste-de-rapports-de-business-intelligence-exertis-jam-JV_IC2300670_KO0,104_KE105,116.htm?jl=1009320331598",Baie-d'UrfÃ©,,"Bilingual, French, JD Edwards, Business intelligence, Visual Studio"
1009366363167,NORSAT INTERNATIONAL INC,Business Analyst Intern/Junior,"https://www.glassdoor.ca/job-listing/business-analyst-intern-junior-norsat-international-inc-JV_IC2303209_KO0,30_KE31,55.htm?jl=1009366363167",Richmond,,"Microsoft Powerpoint, Microsoft Word, Power BI, Microsoft Excel, Microsoft Outlook"
1009376116664,Organigram INC,Information Technology - Business Intelligence Analyst,"https://www.glassdoor.ca/job-listing/information-technology-business-intelligence-analyst-organigram-inc-JV_IC2281069_KO0,52_KE53,67.htm?jl=1009376116664",Toronto,$67K - $98K(Glassdoor Est.),"Power BI, Data modeling, Azure, Business intelligence, QlikView"
1009033557386,Intero Integrity,Data Analyst (Level 3),"https://www.glassdoor.ca/job-listing/data-analyst-level-3-intero-integrity-JV_IC2281069_KO0,20_KE21,37.htm?jl=1009033557386",Toronto,$43K - $93K(Glassdoor Est.),Data analysis skills
1009332105024,Trillium Health Partners,Digital Data Analyst,"https://www.glassdoor.ca/job-listing/digital-data-analyst-trillium-health-partners-JV_IC2280741_KO0,20_KE21,45.htm?jl=1009332105024",Mississauga,$82K - $88K(Glassdoor Est.),"Microsoft Powerpoint, Microsoft Word, CRM software, Power BI, Microsoft Excel"
1009014972572,Kenaidan,Data Analyst - KENWAVE SOLUTIONS INC.,"https://www.glassdoor.ca/job-listing/data-analyst-kenwave-solutions-inc-kenaidan-JV_IC4037633_KO0,34_KE35,43.htm?jl=1009014972572",Midtown Toronto,$58K - $80K(Glassdoor Est.),"Statistics, MATLAB, Signal processing, SQL, Machine learning"
1009318933315,Project X,Technical Business Analyst (Data),"https://www.glassdoor.ca/job-listing/technical-business-analyst-data-project-x-JV_IC2281069_KO0,31_KE32,41.htm?jl=1009318933315",Toronto,$81K - $100K(Glassdoor Est.),"Power BI, Azure, Oracle, Business intelligence, Waterfall"
1009369942917,Vancouver Whitecaps FC,"Analyst, Business Intelligence","https://www.glassdoor.ca/job-listing/analyst-business-intelligence-vancouver-whitecaps-fc-JV_IC2278756_KO0,29_KE30,52.htm?jl=1009369942917",Vancouver,$70K - $80K(Employer Est.),"CRM software, Power BI, Salesforce Marketing Cloud, Microsoft Excel, Salesforce"
1009253380321,AutoTrader.ca,"Senior Analyst, Product Analytics","https://www.glassdoor.ca/job-listing/senior-analyst-product-analytics-autotrader-ca-JV_IC4037633_KO0,32_KE33,46.htm?jl=1009253380321",Midtown Toronto,$75K - $80K(Glassdoor Est.),"Microsoft Powerpoint, Power BI, Microsoft Excel, Microsoft Outlook, Sales"
1009363779051,Piller's Fine Foods,Sales Support Analyst,"https://www.glassdoor.ca/job-listing/sales-support-analyst-piller-s-fine-foods-JV_IC2280158_KO0,21_KE22,41.htm?jl=1009363779051",Waterloo,$56K - $69K(Glassdoor Est.),"Microsoft Powerpoint, Microsoft Word, Power BI, Microsoft Excel, Microsoft Outlook"
1009150340684,Paralucent,Senior Data Analyst / Database developer (PL571),"https://www.glassdoor.ca/job-listing/senior-data-analyst-database-developer-pl571-paralucent-JV_IC2281069_KO0,44_KE45,55.htm?jl=1009150340684",Toronto,$75K - $95K(Glassdoor Est.),"C#, Microsoft SQL Server, SQL, MySQL"
1009263898843,Septodont,Analytics Analyst/Developer,"https://www.glassdoor.ca/job-listing/analytics-analyst-developer-septodont-JV_IC2283163_KO0,27_KE28,37.htm?jl=1009263898843",Cambridge,$64K - $112K(Glassdoor Est.),"French, Power BI, Azure, Data analysis skills, English"
1009259542489,Affirm,Quantitative Analyst,"https://www.glassdoor.ca/job-listing/quantitative-analyst-affirm-JV_KO0,20_KE21,27.htm?jl=1009259542489",Remote,,"Machine learning, Communication skills, Python"
1009358524690,Walmart Canada,Media Insights- Reporting Analyst,"https://www.glassdoor.ca/job-listing/media-insights-reporting-analyst-walmart-canada-JV_IC2280741_KO0,32_KE33,47.htm?jl=1009358524690",Mississauga,$49K - $62K(Glassdoor Est.),
1009388235454,ErinoakKids Center for Treatment and Development,Decision Support Analyst,"https://www.glassdoor.ca/job-listing/decision-support-analyst-erinoakkids-center-for-treatment-and-development-JV_IC2280741_KO0,24_KE25,73.htm?jl=1009388235454",Mississauga,$65K - $85K(Glassdoor Est.),"Cognos, Microsoft Excel, Microsoft Access, Business intelligence, Relational databases"
1009373395594,Women's College Hospital,Health Data Analyst - Patient Portal Specialist,"https://www.glassdoor.ca/job-listing/health-data-analyst-patient-portal-specialist-women-s-college-hospital-JV_IC2281069_KO0,45_KE46,70.htm?jl=1009373395594",Toronto,$65K - $75K(Glassdoor Est.),"Microsoft Office, Organizational skills, Computer skills, Communication skills, Hospital experience"
1009385864270,Turner & Townsend,Program Reporting Analyst,"https://www.glassdoor.ca/job-listing/program-reporting-analyst-turner-townsend-JV_IC2281069_KO0,25_KE26,41.htm?jl=1009385864270",Toronto,$73K - $95K(Glassdoor Est.),"Quality assurance, Data collection, Communication skills"
1009357929139,Stelco,Inventory Accounting Analyst - Contract,"https://www.glassdoor.ca/job-listing/inventory-accounting-analyst-contract-stelco-JV_IC4036206_KO0,37_KE38,44.htm?jl=1009357929139",Haldimand County,$85K - $95K(Glassdoor Est.),"Microsoft Word, Microsoft Excel, Manufacturing, Communication skills"
1009352258516,"Canadian Tire Corporation, Ltd.","Analyst, Digital Operations & Display","https://www.glassdoor.ca/job-listing/analyst-digital-operations-display-canadian-tire-corporation-ltd-JV_IC2281069_KO0,34_KE35,64.htm?jl=1009352258516",Toronto,$54K - $60K(Glassdoor Est.),Communication skills
1009357190793,Cabela's,Data Analyst,"https://www.glassdoor.ca/job-listing/data-analyst-cabela-s-JV_IC2286709_KO0,12_KE13,21.htm?jl=1009357190793",Winnipeg,$35K - $41K(Glassdoor Est.),"Microsoft Word, Power BI, Microsoft Excel, Microsoft Outlook, Visual Basic"
1009381400349,Riverside Natural Foods Ltd.,SAP Master Data Analyst,"https://www.glassdoor.ca/job-listing/sap-master-data-analyst-riverside-natural-foods-ltd-JV_IC2281069_KO0,23_KE24,51.htm?jl=1009381400349",Toronto,$43K - $93K(Glassdoor Est.),"SAP, Data structures, Quality management, Microsoft Office, Change management"
1009376154022,Speerville Flour Mill Inc,Business intelligence analyst - Information technology (IT),"https://www.glassdoor.ca/job-listing/business-intelligence-analyst-information-technology-it-speerville-flour-mill-inc-JV_KO0,55_KE56,81.htm?jl=1009376154022",Canada,$51K - $110K(Employer Est.),"Power BI, Business intelligence, R, Process improvement, Visio"
1009375782329,Griffith Foods,Business Analyst,"https://www.glassdoor.ca/job-listing/business-analyst-griffith-foods-JV_IC2281069_KO0,16_KE17,31.htm?jl=1009375782329",Toronto,$65K - $87K(Glassdoor Est.),"Pricing, Power BI, Microsoft Excel, Budgeting"
1009348400308,McGill University,Data Analyst - Data Science & Analysis,"https://www.glassdoor.ca/job-listing/data-analyst-data-science-analysis-mcgill-university-JV_IC2296722_KO0,34_KE35,52.htm?jl=1009348400308",Montreal,$36.57Â Per hour(Employer Est.),"French, Incident management, Big data, R, Research"
1009384505457,Sonora Foods Ltd,Supply Chain Analyst,"https://www.glassdoor.ca/job-listing/supply-chain-analyst-sonora-foods-ltd-JV_IC2288053_KO0,20_KE21,37.htm?jl=1009384505457",Brampton,$59K - $65K(Glassdoor Est.),"Microsoft Excel, Supply chain, Microsoft Office, Communication skills"
1009316997870,Visual Information Products Inc.,data analyst - informatics and systems,"https://www.glassdoor.ca/job-listing/data-analyst-informatics-and-systems-visual-information-products-inc-JV_IC2280741_KO0,36_KE37,68.htm?jl=1009316997870",Mississauga,$43.00Â Per hour(Employer Est.),"Data modeling, Microsoft Excel, PowerBuilder, R, Microsoft SQL Server"
1009385425068,L3Harris Technologies,"Program Management, Business Analyst (16 Month Contract)","https://www.glassdoor.ca/job-listing/program-management-business-analyst-16-month-contract-l3harris-technologies-JV_IC2285707_KO0,53_KE54,75.htm?jl=1009385425068",Waterdown,$90K - $106K(Glassdoor Est.),"Microsoft Powerpoint, Microsoft Word, Program management, Microsoft Excel, Relational databases"
1009303531463,Aimlsavy Incorporated,data analyst - informatics and systems,"https://www.glassdoor.ca/job-listing/data-analyst-informatics-and-systems-aimlsavy-incorporated-JV_IC2280741_KO0,36_KE37,58.htm?jl=1009303531463",Mississauga,$42.60Â Per hour(Employer Est.),"English, Databases, Database management"
1009205423310,Belron Canada,Analyste d'affaires - BI - Belron Canada,"https://www.glassdoor.ca/job-listing/analyste-d-affaires-bi-belron-canada-belron-canada-JV_IC2296722_KO0,36_KE37,50.htm?jl=1009205423310",Montreal,$68K - $86K(Glassdoor Est.),"French, Power BI, Data modeling, Azure, Business analysis"
1009357311802,Exertis | JAM,KÃ¶rber Business Analyst/KÃ¶rber Analyste Ã©conomique,"https://www.glassdoor.ca/job-listing/kÃ¶rber-business-analyst-kÃ¶rber-analyste-Ã©conomique-exertis-jam-JV_IC2300670_KO0,50_KE51,62.htm?jl=1009357311802",Baie-d'UrfÃ©,$52K - $75K(Glassdoor Est.),"Bilingual, French, JD Edwards, Customer service, Business analysis"
1008888307267,Olsen Consulting,Senior Data Analyst,"https://www.glassdoor.ca/job-listing/senior-data-analyst-olsen-consulting-JV_IC2275123_KO0,19_KE20,36.htm?jl=1008888307267",Calgary,$49K - $95K(Glassdoor Est.),"ASP.NET, Azure, Business intelligence, Web development, C#"
1009378421017,GalaxE.Solutions,Sr. Data Analyst,"https://www.glassdoor.ca/job-listing/sr-data-analyst-galaxe-solutions-JV_IC2281069_KO0,15_KE16,32.htm?jl=1009378421017",Toronto,$80K - $110K(Glassdoor Est.),"Big data, Spark, NoSQL, Java, Databases"
1009391199903,Banff Caribou Properties Ltd.,Business Analyst,"https://www.glassdoor.ca/job-listing/business-analyst-banff-caribou-properties-ltd-JV_IC2274946_KO0,16_KE17,45.htm?jl=1009391199903",Banff,$65K - $87K(Glassdoor Est.),"System design, Databases, SQL, Data collection, Communication skills"
1009386233559,Stir Consulting Inc.,Financial Data Analyst and Report Developer,"https://www.glassdoor.ca/job-listing/financial-data-analyst-and-report-developer-stir-consulting-inc-JV_IC2296722_KO0,43_KE44,63.htm?jl=1009386233559",Montreal,$104K(Employer Est.),"Bilingual, French, Oracle, English, SQL"
1009341178940,Foilcon,Business Analyst (Junior) 7618-0314,"https://www.glassdoor.ca/job-listing/business-analyst-junior-7618-0314-foilcon-JV_IC2281069_KO0,33_KE34,41.htm?jl=1009341178940",Toronto,$60K - $100K(Glassdoor Est.),"Microsoft Powerpoint, Microsoft Excel, Business analysis, Data analysis skills, Visio"
1009387199974,Canadian Tire Corporation,Blue Box Analyst,"https://www.glassdoor.ca/job-listing/blue-box-analyst-canadian-tire-corporation-JV_IC2281069_KO0,16_KE17,42.htm?jl=1009387199974",Toronto,$60K - $75K(Glassdoor Est.),"Power BI, Microsoft Excel, Data analysis skills, SQL"
1009360242936,Ontario Health,"Senior Analyst, Performance and Analytics","https://www.glassdoor.ca/job-listing/senior-analyst-performance-and-analytics-ontario-health-JV_IC2281069_KO0,40_KE41,55.htm?jl=1009360242936",Toronto,$72K - $80K(Glassdoor Est.),"French, Power BI, Microsoft Excel, SAS, R"
1009386753083,Panasonic Corporation,Customs Compliance Analyst,"https://www.glassdoor.ca/job-listing/customs-compliance-analyst-panasonic-corporation-JV_IC2280741_KO0,26_KE27,48.htm?jl=1009386753083",Mississauga,$65K - $100K(Glassdoor Est.),"Microsoft Powerpoint, Microsoft Excel, PCI, Process improvement, Visio"
1009312572731,Raise,Business Systems Analyst and Data Analytics,"https://www.glassdoor.ca/job-listing/business-systems-analyst-and-data-analytics-raise-JV_KO0,43_KE44,49.htm?jl=1009312572731",Ontario,,"Power BI, SAP, Business analysis, SAP BW 4HANA, AWS"
1009370182394,UST Global,Business System Analyst,"https://www.glassdoor.ca/job-listing/business-system-analyst-ust-global-JV_IC2281069_KO0,23_KE24,34.htm?jl=1009370182394",Toronto,$78K - $100K(Glassdoor Est.),"Microsoft Excel, SQL"
1009350023073,THIMM Group GmbH + Co. KG,Expert Data Warehouse / Data Engineer / Data Analyst (m/w/d),"https://www.glassdoor.ca/job-listing/expert-data-warehouse-data-engineer-data-analyst-mwd-thimm-group-gmbh-co-kg-JV_IC2278210_KO0,52_KE53,75.htm?jl=1009350023073",Engineer,$47K - $70K(Glassdoor Est.),Data warehouse
1005942575680,Evercore,Data Analyst,"https://www.glassdoor.ca/job-listing/data-analyst-evercore-JV_IC2296722_KO0,12_KE13,21.htm?jl=1005942575680",Montreal,$76K - $106K(Glassdoor Est.),"Elasticsearch, Microsoft Excel, NoSQL, Databases, Analysis skills"
1009386034428,Northwestel Inc.,"Analyst, Business Systems","https://www.glassdoor.ca/job-listing/analyst-business-systems-northwestel-inc-JV_IC2295298_KO0,24_KE25,40.htm?jl=1009386034428",Whitehorse,$45K - $90K(Glassdoor Est.),"Microsoft Windows Server, Authentication, Computer science, Drupal, Oracle"
1009386374348,Viv Technologies Inc.,Senior QA Analyst,"https://www.glassdoor.ca/job-listing/senior-qa-analyst-viv-technologies-inc-JV_IC2281069_KO0,17_KE18,38.htm?jl=1009386374348",Toronto,$55K - $80K(Glassdoor Est.),"CI/CD, Spanish, DevOps, Data analysis skills, Scrum"
1009184841881,HTS Engineering - Heat Transfer Solutions,Business Analyst,"https://www.glassdoor.ca/job-listing/business-analyst-hts-engineering-heat-transfer-solutions-JV_IC2281069_KO0,16_KE17,56.htm?jl=1009184841881",Toronto,$57K - $82K(Glassdoor Est.),"Jira, Project management, Scrum, Software development, Agile"
1009323725738,Signalchem Lifesciences Corp,data analyst - informatics and systems,"https://www.glassdoor.ca/job-listing/data-analyst-informatics-and-systems-signalchem-lifesciences-corp-JV_IC2303209_KO0,36_KE37,65.htm?jl=1009323725738",Richmond,$37.00Â Per hour(Employer Est.),"Statistics, Computer science, Big data, English, Microsoft Office"
1009358931650,Infosys,Technology Analyst - SQL Data Engineer,"https://www.glassdoor.ca/job-listing/technology-analyst-sql-data-engineer-infosys-JV_IC2296722_KO0,36_KE37,44.htm?jl=1009358931650",Montreal,,"Azure, R, SQL, IT, SDLC"
1008985605758,CSI Consulting,Business Analyst,"https://www.glassdoor.ca/job-listing/business-analyst-csi-consulting-JV_IC2280741_KO0,16_KE17,31.htm?jl=1008985605758",Mississauga,$67K - $97K(Glassdoor Est.),"Business analysis, Visio, Business management"
1009348839102,Qventus,Client Success Analyst,"https://www.glassdoor.ca/job-listing/client-success-analyst-qventus-JV_KO0,22_KE23,30.htm?jl=1009348839102",Remote,,"Program management, Cerner, SQL, Analysis skills, Epic"
1009332808812,Eperformance Inc.,Business Analyst,"https://www.glassdoor.ca/job-listing/business-analyst-eperformance-inc-JV_IC2286068_KO0,16_KE17,33.htm?jl=1009332808812",Ottawa,$65K - $80K(Employer Est.),"DevOps, Microsoft SQL Server, SSRS, English, Enterprise architecture"
1009376408201,City of Calgary,Business Analyst,"https://www.glassdoor.ca/job-listing/business-analyst-city-of-calgary-JV_IC2275123_KO0,16_KE17,32.htm?jl=1009376408201",Calgary,$43.35 - $57.96Â Per hour(Employer Est.),"Business analysis, Presentation skills, Agile, Business management, Communication skills"
1009284152576,SavvyPro Edu Inc.,è¿œç¨‹å®žè®­-èƒŒæ™¯æå‡é¡¹ç›®å¯¼å¸ˆ Remote Project Training Tutor(å•†ä¸šæ™ºåº“business intelligenceæ–¹å‘),"https://www.glassdoor.ca/job-listing/è¿œç¨‹å®žè®­-èƒŒæ™¯æå‡é¡¹ç›®å¯¼å¸ˆ-remote-project-training-tutor-å•†ä¸šæ™ºåº“business-intelligenceæ–¹å‘-savvypro-edu-inc-JV_KO0,71_KE72,88.htm?jl=1009284152576",Remote,$50.00 - $100.00Â Per hour(Employer Est.),Mandarin
1009379244081,T&T Supermarket,Business Analyst,"https://www.glassdoor.ca/job-listing/business-analyst-tt-supermarket-JV_IC2280736_KO0,16_KE17,31.htm?jl=1009379244081",Markham,$54K - $63K(Glassdoor Est.),"Microsoft Powerpoint, Microsoft Excel, Analysis skills, Organizational skills, Chinese"
1009251553357,CI Financial,Data Support Analyst,"https://www.glassdoor.ca/job-listing/data-support-analyst-ci-financial-JV_IC2281069_KO0,20_KE21,33.htm?jl=1009251553357",Toronto,$62K - $100K(Glassdoor Est.),"Jira, Microsoft Excel, Azure, Trello, Microsoft SQL Server"
1009384411882,Growers First,Supply Chain Analyst,"https://www.glassdoor.ca/job-listing/supply-chain-analyst-growers-first-JV_IC4035434_KO0,20_KE21,34.htm?jl=1009384411882",North York,$60K - $75K(Employer Est.),"Microsoft Excel, SAP, Supply chain, ERP systems, Analysis skills"
1009374778425,Alberta Cash Register POS Systems Inc,data analyst - informatics and systems,"https://www.glassdoor.ca/job-listing/data-analyst-informatics-and-systems-alberta-cash-register-pos-systems-inc-JV_IC2275123_KO0,36_KE37,74.htm?jl=1009374778425",Calgary,$42.00 - $50.00Â Per hour(Employer Est.),English
1009253368183,Pearl Technologies LTD.,data analyst - informatics and systems,"https://www.glassdoor.ca/job-listing/data-analyst-informatics-and-systems-pearl-technologies-ltd-JV_IC2281069_KO0,36_KE37,59.htm?jl=1009253368183",Toronto,$43.00Â Per hour(Employer Est.),English
1009287300305,Six side Logistics,business data analyst,"https://www.glassdoor.ca/job-listing/business-data-analyst-six-side-logistics-JV_IC2280741_KO0,21_KE22,40.htm?jl=1009287300305",Mississauga,$44.00Â Per hour(Employer Est.),"English, Windows, Microsoft Office, Computer skills"
1009370096995,goeasy,Risk Analyst,"https://www.glassdoor.ca/job-listing/risk-analyst-goeasy-JV_IC2280741_KO0,12_KE13,19.htm?jl=1009370096995",Mississauga,$72K - $80K(Glassdoor Est.),"Data mining, SAS, SQL, Statistical analysis, Analysis skills"
1009382103409,Sobeys,Senior Data Solution Analyst,"https://www.glassdoor.ca/job-listing/senior-data-solution-analyst-sobeys-JV_IC2280741_KO0,28_KE29,35.htm?jl=1009382103409",Mississauga,$80K - $90K(Glassdoor Est.),"Data management, Communication skills"
1007257138313,Sander Geophysics,Geophysicist/Data Analyst,"https://www.glassdoor.ca/job-listing/geophysicist-data-analyst-sander-geophysics-JV_IC2286068_KO0,25_KE26,43.htm?jl=1007257138313",Ottawa,$48K - $54K(Glassdoor Est.),Computer skills
1009353590126,Computershare,Senior Software Engineer (Business Intelligence) / IngÃ©nieur Logiciel Senior,"https://www.glassdoor.ca/job-listing/senior-software-engineer-business-intelligence-ingÃ©nieur-logiciel-senior-computershare-JV_IC2296722_KO0,72_KE73,86.htm?jl=1009353590126",Montreal,$70K - $114K(Glassdoor Est.),"Power BI, Oracle, Microsoft SQL Server, English, SQL"
1009386029105,i3 Energy Canada Ltd.,Field Data Capture Analyst,"https://www.glassdoor.ca/job-listing/field-data-capture-analyst-i3-energy-canada-ltd-JV_IC2275123_KO0,26_KE27,47.htm?jl=1009386029105",Calgary,,"Microsoft Office, Computer skills, Communication skills"
1009392420967,Robert Half,Jr. Data Analyst,"https://www.glassdoor.ca/job-listing/jr-data-analyst-robert-half-JV_IC2274961_KO0,15_KE16,27.htm?jl=1009392420967",Edmonton,,"French, R, AWS, Data visualization, Python"
1009333114373,Lantic Inc.,Senior IT Business Analyst - MontrÃ©al,"https://www.glassdoor.ca/job-listing/senior-it-business-analyst-montrÃ©al-lantic-inc-JV_IC2296722_KO0,35_KE36,46.htm?jl=1009333114373",Montreal,$77K - $87K(Glassdoor Est.),"Bilingual, French, Computer science, Power BI, ERP systems"
1009353536270,Labatt Breweries of Canada,Logistics Analyst,"https://www.glassdoor.ca/job-listing/logistics-analyst-labatt-breweries-of-canada-JV_IC2294500_KO0,17_KE18,44.htm?jl=1009353536270",Moncton,$63K(Glassdoor Est.),"Power BI, Microsoft Excel, SAP, Supply chain, Logistics"
1009122134054,BMO Financial Group,"Audit Analyst- First Nations, Metis, Inuit Candidates","https://www.glassdoor.ca/job-listing/audit-analyst-first-nations-metis-inuit-candidates-bmo-financial-group-JV_IC2281069_KO0,50_KE51,70.htm?jl=1009122134054",Toronto,$60K - $112K(Employer Est.),"Analysis skills, Communication skills"
1009289372219,Imperial Tobacco Canada,"Business Systems Analyst, Digital / Analyste, SystÃ¨mes d'Affaires NumÃ©rique","https://www.glassdoor.ca/job-listing/business-systems-analyst-digital-analyste-systÃ¨mes-d-affaires-numÃ©rique-imperial-tobacco-canada-JV_IC2296722_KO0,71_KE72,95.htm?jl=1009289372219",Montreal,$44K - $90K(Glassdoor Est.),"Azure, Writing skills, DevOps, English, E-commerce"
1009274253663,Staples,Pricing Analyst,"https://www.glassdoor.ca/job-listing/pricing-analyst-staples-JV_IC2280741_KO0,15_KE16,23.htm?jl=1009274253663",Mississauga,,Analysis skills
1009161479875,Galderma,Supply Chain Analyst,"https://www.glassdoor.ca/job-listing/supply-chain-analyst-galderma-JV_IC2280436_KO0,20_KE21,29.htm?jl=1009161479875",Thornhill,$81K - $91K(Glassdoor Est.),"Microsoft Powerpoint, Power BI, Microsoft Excel, Oracle, Microsoft Outlook"
1009380753698,Moerai Soultions,Business Systems Analyst,"https://www.glassdoor.ca/job-listing/business-systems-analyst-moerai-soultions-JV_IC2280741_KO0,24_KE25,41.htm?jl=1009380753698",Mississauga,,"Microsoft Excel, Business analysis, Visio, Analysis skills, Pivot tables"
1009340885684,Roche,Data Management & Governance Analyst/ Specialist,"https://www.glassdoor.ca/job-listing/data-management-governance-analyst-specialist-roche-JV_IC2280741_KO0,45_KE46,51.htm?jl=1009340885684",Mississauga,$100K - $115K(Glassdoor Est.),"Business intelligence, SQL, REST, APIs, Metadata"
1009196847222,Busbud,FP&A Analyst,"https://www.glassdoor.ca/job-listing/fpa-analyst-busbud-JV_KO0,11_KE12,18.htm?jl=1009196847222",Remote,,"Data analysis skills, Analysis skills, Data visualization, Communication skills"
1009382008375,Queen's University,Senior Data Analyst,"https://www.glassdoor.ca/job-listing/senior-data-analyst-queen-s-university-JV_IC2288886_KO0,19_KE20,38.htm?jl=1009382008375",Kingston,$45K - $48K(Glassdoor Est.),"Statistical software, Power BI, Data modeling, SAS, Relational databases"
